ts in ms,sensor id,mapped id,number,full name,league id,group id,group name,x in m,y in m,z in m
1900,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.549,9.997,1.6
1900,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,12.9,10.145,1.6
1950,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,6.643,13.572,1.6
1950,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,23.282,10.225,1.6
1950,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,37.633,10.383,1.6
1950,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.079,1.661,1.6
1950,40849,2180,92,Ball,4460903,3,Ball,39.428,9.693,0.018
1950,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,13.25,19.448,1.6
1950,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.581,10.011,1.6
1950,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,12.854,10.125,1.6
2000,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,6.719,13.561,1.6
2000,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,23.368,10.087,1.6
2000,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,37.692,10.389,1.6
2000,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.095,1.573,1.6
2000,40849,2180,92,Ball,4460903,3,Ball,39.409,9.691,0.015
2000,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,13.221,19.406,1.6
2000,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.614,10.025,1.6
2000,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,12.754,10.094,1.6
2050,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,6.795,13.549,1.6
2050,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,23.453,9.95,1.6
2050,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,37.725,10.405,1.6
2050,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.112,1.485,1.6
2050,40849,2180,92,Ball,4460903,3,Ball,39.327,9.756,0.038
2050,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,13.191,19.364,1.6
2050,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.647,10.039,1.6
2050,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,12.654,10.062,1.6
2100,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,6.871,13.538,1.6
2100,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,23.535,9.824,1.6
2100,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,37.758,10.42,1.6
2100,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.129,1.397,1.6
2100,40849,2180,92,Ball,4460903,3,Ball,39.284,9.798,0.054
2100,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,13.161,19.321,1.6
2100,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.68,10.052,1.6
2100,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,12.554,10.031,1.6
2150,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,6.924,13.536,1.6
2150,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,23.615,9.708,1.6
2150,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,37.791,10.436,1.6
2150,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.145,1.31,1.6
2150,40849,2180,92,Ball,4460903,3,Ball,39.328,9.754,0.107
2150,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,13.128,19.282,1.6
2150,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.718,10.058,1.6
2150,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,12.441,9.997,1.6
2200,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,6.975,13.535,1.6
2200,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,23.694,9.593,1.6
2200,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,37.825,10.451,1.6
2200,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.162,1.222,1.6
2200,40849,2180,92,Ball,4460903,3,Ball,39.338,9.713,0.203
2200,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,13.086,19.251,1.6
2200,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.755,10.063,1.6
2200,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,12.293,9.958,1.6
2250,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.025,13.534,1.6
2250,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,23.774,9.478,1.6
2250,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,37.874,10.455,1.6
2250,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.185,1.15,1.6
2250,40849,2180,92,Ball,4460903,3,Ball,39.303,9.698,0.174
2250,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,13.044,19.22,1.6
2250,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.793,10.068,1.6
2250,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,12.145,9.92,1.6
2300,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.075,13.533,1.6
2300,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,23.858,9.328,1.6
2300,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,37.922,10.458,1.6
2300,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.208,1.078,1.6
2300,40849,2180,92,Ball,4460903,3,Ball,39.321,9.712,0.093
2300,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,13.002,19.189,1.6
2300,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.831,10.072,1.6
2300,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,11.997,9.881,1.6
2350,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.126,13.531,1.6
2350,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,23.944,9.17,1.6
2350,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,37.971,10.462,1.6
2350,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.231,1.006,1.6
2350,40849,2180,92,Ball,4460903,3,Ball,39.36,9.736,0.026
2350,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.96,19.158,1.6
2350,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.862,10.076,1.6
2350,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,11.849,9.842,1.6
2400,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.176,13.528,1.6
2400,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.029,9.012,1.6
2400,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.019,10.464,1.6
2400,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.254,0.931,1.6
2400,40849,2180,92,Ball,4460903,3,Ball,39.423,9.73,0.013
2400,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.922,19.128,1.6
2400,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.887,10.079,1.6
2400,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,11.696,9.806,1.6
2450,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.225,13.526,1.6
2450,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.115,8.852,1.6
2450,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.066,10.464,1.6
2450,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.276,0.847,1.6
2450,40849,2180,92,Ball,4460903,3,Ball,39.482,9.725,0.019
2450,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.89,19.098,1.6
2450,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.913,10.082,1.6
2450,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,11.543,9.771,1.6
2500,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.275,13.524,1.6
2500,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.194,8.675,1.6
2500,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.114,10.464,1.6
2500,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.299,0.764,1.6
2500,40849,2180,92,Ball,4460903,3,Ball,39.474,9.751,0.02
2500,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.859,19.069,1.6
2500,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.938,10.085,1.6
2500,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,11.389,9.735,1.6
2550,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.337,13.52,1.6
2550,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.273,8.497,1.6
2550,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.161,10.464,1.6
2550,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.321,0.681,1.6
2550,40849,2180,92,Ball,4460903,3,Ball,39.452,9.73,0.033
2550,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.828,19.039,1.6
2550,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.956,10.086,1.6
2550,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,11.235,9.699,1.6
2600,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.4,13.517,1.6
2600,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.352,8.32,1.6
2600,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.216,10.465,1.6
2600,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.346,0.634,1.6
2600,40849,2180,92,Ball,4460903,3,Ball,39.433,9.668,0.05
2600,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.793,19.02,1.6
2600,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.971,10.086,1.6
2600,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,11.086,9.678,1.6
2650,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.464,13.514,1.6
2650,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.43,8.156,1.6
2650,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.278,10.467,1.6
2650,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.373,0.61,1.6
2650,40849,2180,92,Ball,4460903,3,Ball,39.425,9.629,0.06
2650,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.756,19.007,1.6
2650,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.987,10.087,1.6
2650,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,10.939,9.666,1.6
2700,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.525,13.509,1.6
2700,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.508,8.016,1.6
2700,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.34,10.469,1.6
2700,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.4,0.587,1.6
2700,40849,2180,92,Ball,4460903,3,Ball,39.411,9.623,0.069
2700,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.718,18.995,1.6
2700,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.001,10.087,1.6
2700,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,10.792,9.655,1.6
2750,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.566,13.496,1.6
2750,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.586,7.876,1.6
2750,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.401,10.47,1.6
2750,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.427,0.564,1.6
2750,40849,2180,92,Ball,4460903,3,Ball,39.384,9.619,0.072
2750,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.68,18.982,1.6
2750,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.011,10.088,1.6
2750,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,10.645,9.643,1.6
2800,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.607,13.482,1.6
2800,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.664,7.736,1.6
2800,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.451,10.471,1.6
2800,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.454,0.553,1.6
2800,40849,2180,92,Ball,4460903,3,Ball,39.394,9.621,0.048
2800,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.635,18.975,1.6
2800,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.02,10.088,1.6
2800,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,10.521,9.635,1.6
2850,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.648,13.469,1.6
2850,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.742,7.596,1.6
2850,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.499,10.471,1.6
2850,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.48,0.543,1.6
2850,40849,2180,92,Ball,4460903,3,Ball,39.408,9.665,0.017
2850,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.589,18.968,1.6
2850,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.03,10.089,1.6
2850,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,10.399,9.628,1.6
2900,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.69,13.456,1.6
2900,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.808,7.462,1.6
2900,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.547,10.471,1.6
2900,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.507,0.534,1.6
2900,40849,2180,92,Ball,4460903,3,Ball,39.405,9.728,0.008
2900,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.543,18.961,1.6
2900,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.039,10.089,1.6
2900,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,10.278,9.621,1.6
2950,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.745,13.44,1.6
2950,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.856,7.336,1.6
2950,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.595,10.471,1.6
2950,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.534,0.524,1.6
2950,40849,2180,92,Ball,4460903,3,Ball,39.419,9.709,0.004
2950,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.497,18.954,1.6
2950,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.06,10.093,1.6
2950,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,10.155,9.614,1.6
3000,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.804,13.423,1.6
3000,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.905,7.21,1.6
3000,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.643,10.471,1.6
3000,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.564,0.519,1.6
3000,40849,2180,92,Ball,4460903,3,Ball,39.407,9.687,0.009
3000,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.453,18.95,1.6
3000,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.083,10.097,1.6
3000,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,10.018,9.606,1.6
3050,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.863,13.405,1.6
3050,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,24.954,7.084,1.6
3050,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.689,10.468,1.6
3050,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.598,0.517,1.6
3050,40849,2180,92,Ball,4460903,3,Ball,39.348,9.752,0.029
3050,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.409,18.946,1.6
3050,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.107,10.102,1.6
3050,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.881,9.599,1.6
3100,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.923,13.388,1.6
3100,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.017,6.948,1.6
3100,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.735,10.466,1.6
3100,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.632,0.515,1.6
3100,40849,2180,92,Ball,4460903,3,Ball,39.302,9.782,0.029
3100,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.364,18.941,1.6
3100,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.131,10.106,1.6
3100,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.744,9.591,1.6
3150,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,7.969,13.377,1.6
3150,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.087,6.809,1.6
3150,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.781,10.463,1.6
3150,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.666,0.513,1.6
3150,40849,2180,92,Ball,4460903,3,Ball,39.296,9.776,0.011
3150,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.32,18.937,1.6
3150,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.144,10.11,1.6
3150,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.608,9.584,1.6
3200,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.0,13.374,1.6
3200,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.156,6.669,1.6
3200,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.826,10.461,1.6
3200,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.698,0.511,1.6
3200,40849,2180,92,Ball,4460903,3,Ball,39.331,9.827,0.014
3200,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.286,18.938,1.6
3200,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.144,10.113,1.6
3200,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.475,9.578,1.6
3250,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.03,13.37,1.6
3250,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.226,6.53,1.6
3250,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.868,10.461,1.6
3250,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.721,0.511,1.6
3250,40849,2180,92,Ball,4460903,3,Ball,39.408,9.865,0.026
3250,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.254,18.941,1.6
3250,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.144,10.116,1.6
3250,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.342,9.572,1.6
3300,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.061,13.367,1.6
3300,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.307,6.379,1.6
3300,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.91,10.461,1.6
3300,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.745,0.511,1.6
3300,40849,2180,92,Ball,4460903,3,Ball,39.442,9.835,0.034
3300,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.222,18.944,1.6
3300,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.144,10.119,1.6
3300,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.209,9.566,1.6
3350,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.094,13.363,1.6
3350,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.389,6.227,1.6
3350,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.952,10.461,1.6
3350,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.768,0.511,1.6
3350,40849,2180,92,Ball,4460903,3,Ball,39.423,9.766,0.052
3350,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.19,18.946,1.6
3350,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.144,10.147,1.6
3350,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.075,9.559,1.6
3400,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.128,13.359,1.6
3400,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.471,6.076,1.6
3400,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,38.999,10.461,1.6
3400,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.78,0.511,1.6
3400,40849,2180,92,Ball,4460903,3,Ball,39.392,9.724,0.059
3400,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.15,18.951,1.6
3400,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.145,10.186,1.6
3400,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.944,9.554,1.6
3450,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.162,13.355,1.6
3450,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.555,5.928,1.6
3450,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.052,10.461,1.6
3450,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.78,0.511,1.6
3450,40849,2180,92,Ball,4460903,3,Ball,39.358,9.763,0.042
3450,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.102,18.956,1.6
3450,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.146,10.225,1.6
3450,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.815,9.55,1.6
3500,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.196,13.352,1.6
3500,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.647,5.793,1.6
3500,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.105,10.46,1.6
3500,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.78,0.511,1.6
3500,40849,2180,92,Ball,4460903,3,Ball,39.332,9.865,0.04
3500,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.054,18.962,1.6
3500,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.146,10.264,1.6
3500,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.687,9.545,1.6
3550,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.243,13.343,1.6
3550,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.739,5.657,1.6
3550,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.158,10.46,1.6
3550,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.78,0.511,1.6
3550,40849,2180,92,Ball,4460903,3,Ball,39.37,9.957,0.021
3550,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,12.006,18.968,1.6
3550,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.146,10.316,1.6
3550,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.558,9.541,1.6
3600,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.29,13.334,1.6
3600,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.831,5.521,1.6
3600,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.195,10.461,1.6
3600,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.78,0.548,1.6
3600,40849,2180,92,Ball,4460903,3,Ball,39.451,10.011,0.017
3600,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,11.968,18.973,1.6
3600,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.146,10.369,1.6
3600,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.411,9.537,1.6
3650,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.338,13.326,1.6
3650,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.923,5.385,1.6
3650,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.227,10.462,1.6
3650,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.78,0.596,1.6
3650,40849,2180,92,Ball,4460903,3,Ball,39.466,10.07,0.082
3650,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,11.934,18.977,1.6
3650,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.145,10.421,1.6
3650,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.259,9.533,1.6
3700,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.383,13.319,1.6
3700,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,25.993,5.29,1.6
3700,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.259,10.462,1.6
3700,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.78,0.645,1.6
3700,40849,2180,92,Ball,4460903,3,Ball,39.38,10.179,0.201
3700,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,11.899,18.981,1.6
3700,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.145,10.462,1.6
3700,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.108,9.53,1.6
3750,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.425,13.319,1.6
3750,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,26.06,5.2,1.6
3750,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.291,10.463,1.6
3750,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.78,0.694,1.6
3750,40849,2180,92,Ball,4460903,3,Ball,39.299,10.329,0.324
3750,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,11.866,18.986,1.6
3750,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.144,10.475,1.6
3750,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,7.957,9.525,1.6
3800,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.466,13.319,1.6
3800,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,26.127,5.11,1.6
